#1
double tab(8280,10)   # time T_out RH_out P_out I_glob u_wind T_sky T_air_sp CO2_air_sp ilu_sp
694800	8.3	90	100200	0	9	-2.105663748	16	800	0
698400	7.4	83	100200	0	8	-6.64737669	16	800	0
702000	7.1	87	100200	0	6	-5.951238527	16	800	0
705600	7.2	87	100200	0	7	-4.575062055	16	800	0
709200	6.4	85	100100	0	9	-5.490151806	16	800	0
712800	6.3	85	100200	0	7	-5.260499215	16	800	1
716400	6.5	89	100300	0	7	-0.786674259	16	800	1
720000	6.7	83	100400	1	7	-0.786674259	16	800	1
723600	6.5	83	100500	18	8	-3.66923153	16	800	1
727200	6.4	82	100600	87	7	-4.575062055	16	700	1
730800	6.5	81	100600	80	7	-3.66923153	16	700	1
734400	6.7	78	100600	91	8	-3.66923153	16	700	1
738000	6.9	75	100600	69	8	-3.444195202	16	700	1
741600	7.2	72	100500	38	8	-3.219720763	16	700	1
745200	7.2	73	100600	28	8	-3.219720763	16	700	1
748800	7	74	100600	2	8	-3.444195202	16	800	1
752400	6.4	79	100600	0	7	-3.894833041	16	800	1
756000	6.2	82	100600	0	6	-4.121003058	16	800	1
759600	6.2	82	100600	0	6	-4.121003058	16	800	1
763200	6.1	83	100600	0	6	-4.121003058	16	800	1
766800	6.2	81	100600	0	6	-4.121003058	16	800	1
770400	5.9	82	100500	0	5	-5.260499215	16	800	0
774000	5.6	83	100500	0	4	-5.490151806	16	800	0
777600	4.7	89	100500	0	4	-6.414724681	16	800	0
781200	4.5	90	100400	0	3	-6.64737669	16	800	0
784800	3.8	93	100400	0	3	-7.819875967	16	800	0
788400	2.8	97	100300	0	3	-11.43393058	16	800	0
792000	2.7	98	100300	0	2	-11.43393058	16	800	0
795600	1.7	98	100300	0	2	-13.92912551	16	800	0
799200	1.6	98	100300	0	2	-12.92242356	16	800	1
802800	2	98	100200	0	2	-8.530905469	16	800	1
806400	3.2	97	100300	0	2	-7.114517177	16	800	1
810000	2.8	98	100400	23	2	-8.769193954	16	800	1
813600	3.6	95	100500	86	2	-8.056250477	16	700	1
817200	4.9	81	100500	142	4	-9.487952228	16	700	0
820800	5.4	71	100500	175	4	-9.487952228	16	800	0
824400	5.2	70	100500	196	6	-9.728849737	16	800	0
828000	5.1	72	100600	133	5	-8.769193954	16	700	0
831600	4.6	74	100600	60	3	-10.21263718	16	700	0
835200	4	73	100700	7	3	-10.9433641	16	800	1
838800	3.3	78	100800	0	3	-11.68025186	16	800	1
842400	3.2	81	100800	0	2	-10.69910987	16	800	1
846000	2.7	86	100900	0	1	-11.18830284	16	800	1
849600	2.1	91	101000	0	2	-9.247713211	16	800	1
853200	1.3	92	101000	0	2	-12.42342304	16	800	1
856800	1.4	90	101000	0	3	-12.42342304	16	800	0
860400	1.5	92	101100	0	3	-11.18830284	16	800	0
864000	1.5	91	101100	0	3	-10.69910987	16	800	0
867600	1.6	90	101100	0	3	-9.970409963	16	800	0
871200	1.4	90	101100	0	3	-10.21263718	16	800	0
874800	1.2	92	101200	0	3	-10.9433641	16	800	0
878400	1.1	93	101200	0	3	-11.43393058	16	800	0
882000	0.9	94	101200	0	3	-12.92242356	16	800	0
885600	0.8	96	101300	0	3	-13.92912551	16	800	1
889200	0.9	98	101300	0	3	-11.68025186	16	800	1
892800	0.5	96	101400	1	3	-14.18264256	16	800	1
896400	1.1	94	101500	40	3	-13.42431129	16	700	1
900000	1.9	94	101500	120	3	-12.67256482	16	700	1
903600	2.7	91	101600	131	4	-9.247713211	16	700	0
907200	3.6	86	101600	174	4	-9.970409963	16	800	0
910800	3.6	86	101600	85	8	-7.819875967	16	700	0
914400	3.6	90	101600	62	3	-6.880639604	16	700	0
918000	3.4	88	101700	28	3	-7.114517177	16	700	1
921600	3.4	86	101700	3	3	-7.114517177	16	800	1
925200	3.2	90	101800	0	4	-7.349013203	16	800	1
