#1
double tab(8279,3)   # time T_sp CO2_sp (Climate set points 10Dec-22Nov: daily setpoints based on maximizing photosynthesis rate, minimum night temperature of 16, 24h mean temperature of 20)
2970000	20	1300
2973600	20	1100
2977200	20	1000
2980800	20	1000
2984400	20	1000
2988000	20	1000
2991600	20	1300
2995200	20	1100
2998800	20	1300
3002400	20	1300
3006000	20	1300
3009600	20	1300
3013200	20	1300
3016800	20	1300
3020400	20	400
3024000	20	400
3027600	20	400
3031200	20	400
3034800	20	400
3038400	20	400
3042000	20	400
3045600	20	400
3049200	20	1300
3052800	20	1300
3056400	20	1300
3060000	20	1300
3063600	20	1000
3067200	20	1000
3070800	20	1000
3074400	20	1000
3078000	20	1000
3081600	20	1000
3085200	20	1300
3088800	20	1300
3092400	20	1300
3096000	20	1300
3099600	20	1300
3103200	20	1300
3106800	20	400
3110400	20	400
3114000	20	400
3117600	20	400
3121200	20	400
3124800	20	400
3128400	20	400
3132000	20	400
3135600	20	1300
3139200	20	1300
3142800	20	1300
3146400	20	1100
3150000	20	1000
3153600	20	1000
3157200	20	1000
3160800	20	1000
3164400	20	1100
3168000	20	1100
3171600	20	1100
3175200	20	1300
3178800	20	1300
3182400	20	1300
3186000	20	1300
3189600	20	1300
3193200	20	400
3196800	20	400
3200400	20	400
3204000	20	400
3207600	20	400
3211200	20	400
3214800	20	400
3218400	20	400
3222000	20	1300
3225600	20	1300
3229200	20	1300
3232800	20	1100
3236400	20	1000
3240000	20	1100
3243600	20	1300
3247200	20	1300
3250800	20	1300
3254400	20	1300
3258000	20	1300
3261600	20	1300
3265200	20	1300
3268800	20	1300
3272400	20	1300
3276000	20	1300
3279600	20	400
3283200	20	400
3286800	20	400
3290400	20	400
3294000	20	400
3297600	20	400
3301200	20	400
3304800	20	400
3308400	20	1300
3312000	20	1300
3315600	20	1300
3319200	20	1300
3322800	20	1100
3326400	20	1000
3330000	20	1000
3333600	20	1000
3337200	20	1000
3340800	20	1100
3344400	20	1300
3348000	20	1300
3351600	20	1300
3355200	20	1300
3358800	20	1300
3362400	20	1300
3366000	20	400
3369600	20	400
3373200	20	400
3376800	20	400
3380400	20	400
3384000	20	400
3387600	20	400
3391200	20	400
3394800	20	1300
3398400	20	1300
3402000	20	1300
3405600	20	1300
3409200	20	1100
3412800	20	1000
3416400	20	1000
3420000	20	1000
3423600	20	1000
3427200	20	1100
3430800	20	1300
3434400	20	1300
3438000	20	1300
3441600	20	1300
3445200	20	1300
3448800	20	1300
3452400	20	400
3456000	20	400
3459600	20	400
3463200	20	400
3466800	20	400
3470400	20	400
3474000	20	400
3477600	20	400
3481200	20	1300
3484800	20	1300
3488400	20	1300
3492000	20	1000
3495600	20	1000
3499200	20	1100
3502800	20	1200
3506400	20	1200
3510000	20	1000
3513600	20	1100
3517200	20	1100
3520800	20	1300
3524400	20	1300
3528000	20	1300
3531600	20	1300
3535200	20	1300
3538800	20	400
3542400	20	400
3546000	20	400
3549600	20	400
3553200	20	400
3556800	20	400
3560400	20	400
3564000	20	400
3567600	20	1300
3571200	20	1300
3574800	20	1300
3578400	20	1100
3582000	20	1000
3585600	20	1000
3589200	20	1300
3592800	20	1300
3596400	20	1300
3600000	20	1100
3603600	20	1300
3607200	20	1300
3610800	20	1300
3614400	20	1300
3618000	20	1300
3621600	20	1300
3625200	20	400
3628800	20	400
3632400	20	400
3636000	20	400
3639600	20	400
3643200	20	400
3646800	20	400
3650400	20	400
3654000	20	1300
3657600	20	1300
3661200	20	1300
3664800	20	1000
3668400	20	1000
3672000	20	1000
3675600	20	1100
3679200	20	1100
3682800	20	1300
3686400	20	1100
3690000	20	1300
3693600	20	1300
3697200	20	1300
3700800	20	1300
3704400	20	1300
3708000	20	1300
3711600	20	400
3715200	20	400
3718800	20	400
3722400	20	400
3726000	20	400
3729600	20	400
3733200	20	400
3736800	20	400
3740400	20	1300
3744000	20	1300
3747600	20	1300
3751200	20	1300
3754800	20	1000
3758400	20	1000
3762000	20	1000
3765600	20	1100
3769200	20	1000
3772800	20	1300
3776400	20	1100
3780000	20	1300
3783600	20	1300
3787200	20	1300
3790800	20	1300
3794400	20	1300
3798000	20	400
3801600	20	400
3805200	20	400
3808800	20	400
3812400	20	400
3816000	20	400
3819600	20	400
3823200	20	400
3826800	20	1300
3830400	20	1300
3834000	20	1300
3837600	20	1100
3841200	20	1000
3844800	20	1000
3848400	20	1000
3852000	20	1000
3855600	20	1100
3859200	20	1300
3862800	20	1100
3866400	20	1300
3870000	20	1300
3873600	20	1300
3877200	20	1300
3880800	20	1300
3884400	20	400
3888000	20	400
3891600	20	400
3895200	20	400
3898800	20	400
3902400	20	400
3906000	20	400
3909600	20	400
3913200	20	1300
3916800	20	1300
3920400	20	1300
3924000	20	1100
3927600	20	1000
3931200	20	1100
3934800	20	1000
3938400	20	1200
3942000	20	1000
3945600	20	1300
3949200	20	1100
3952800	20	1300
3956400	20	1300
3960000	20	1300
3963600	20	1300
3967200	20	1300
3970800	20	400
3974400	20	400
3978000	20	400
3981600	20	400
3985200	20	400
3988800	20	400
3992400	20	400
3996000	20	400
3999600	20	1300
4003200	20	1300
4006800	20	1300
4010400	20	1000
4014000	20	1000
4017600	20	1100
4021200	20	1200
4024800	20	1200
4028400	20	1000
4032000	20	1000
4035600	20	1100
4039200	20	1300
4042800	20	1300
4046400	20	1300
4050000	20	1300
4053600	20	1300
4057200	20	400
4060800	20	400
4064400	20	400
4068000	20	400
4071600	20	400
4075200	20	400
4078800	20	400
4082400	20	400
4086000	20	1300
4089600	20	1300
4093200	20	1300
4096800	20	1100
4100400	20	1000
4104000	20	1000
4107600	20	1000
4111200	20	1000
4114800	20	1100
4118400	20	1300
4122000	20	1100
4125600	20	1300
4129200	20	1300
4132800	20	1300
4136400	20	1300
4140000	20	1300
4143600	20	400
4147200	20	400
4150800	20	400
4154400	20	400
4158000	20	400
4161600	20	400
4165200	20	400
4168800	20	400
4172400	20	1300
4176000	20	1300
4179600	20	1300
4183200	20	1000
4186800	20	1000
4190400	20	1200
4194000	20	1300
4197600	20	1300
4201200	20	1100
4204800	20	1000
4208400	20	1100
4212000	20	1300
4215600	20	1300
4219200	20	1300
4222800	20	1300
4226400	20	1300
4230000	20	400
4233600	20	400
4237200	20	400
4240800	20	400
4244400	20	400
4248000	20	400
4251600	20	400
4255200	20	400
4258800	20	1300
4262400	20	1300
4266000	20	1300
4269600	20	1000
4273200	20	1000
4276800	20	1000
4280400	20	1000
4284000	20	1000
4287600	20	1000
4291200	20	1100
4294800	20	1300
4298400	20	1300
4302000	20	1300
4305600	20	1300
4309200	20	1300
4312800	20	1300
4316400	20	400
4320000	20	400
4323600	20	400
4327200	20	400
4330800	20	400
4334400	20	400
4338000	20	400
4341600	20	400
4345200	20	1300
4348800	20	1300
4352400	20	1300
4356000	20	1100
4359600	20	1000
4363200	20	1100
4366800	20	1000
4370400	20	1000
4374000	20	1000
4377600	20	1100
4381200	20	1100
4384800	20	1300
4388400	20	1300
4392000	20	1300
4395600	20	1300
4399200	20	1300
4402800	20	400
4406400	20	400
4410000	20	400
4413600	20	400
4417200	20	400
4420800	20	400
4424400	20	400
4428000	20	400
4431600	20	1300
4435200	20	1300
4438800	20	1300
4442400	20	1000
4446000	20	1000
4449600	20	1000
4453200	20	1000
4456800	20	1000
4460400	20	1300
4464000	20	1100
4467600	20	1100
4471200	20	1300
4474800	20	1300
4478400	20	1300
4482000	20	1300
4485600	20	1300
4489200	20	400
4492800	20	400
4496400	20	400
4500000	20	400
4503600	20	400
4507200	20	400
4510800	20	400
4514400	20	400
4518000	20	1300
4521600	20	1300
4525200	20	1300
4528800	20	1100
4532400	20	1000
4536000	20	1000
4539600	20	1000
4543200	20	1000
4546800	20	1000
4550400	20	1000
4554000	20	1100
4557600	20	1300
4561200	20	1300
4564800	20	1300
4568400	20	1300
4572000	20	1300
4575600	20	400
4579200	20	400
4582800	20	400
4586400	20	400
4590000	20	400
4593600	20	400
4597200	20	400
4600800	20	400
4604400	20	1300
4608000	20	1300
4611600	20	1300
4615200	20	1100
4618800	20	1000
4622400	20	1000
4626000	20	1000
4629600	20	1000
4633200	20	1300
4636800	20	1100
4640400	20	1100
4644000	20	1300
4647600	20	1300
4651200	20	1300
4654800	20	1300
4658400	20	1300
4662000	20	400
4665600	20	400
4669200	20	400
4672800	20	400
4676400	20	400
4680000	20	400
4683600	20	400
4687200	20	400
4690800	20	1300
4694400	20	1300
4698000	20	1300
4701600	20	1100
4705200	20	1000
4708800	20	1000
4712400	20	1000
4716000	20	1000
4719600	20	1000
4723200	20	1100
4726800	20	1100
4730400	20	1300
4734000	20	1300
4737600	20	1300
4741200	20	1300
4744800	20	1300
4748400	20	400
4752000	20	400
4755600	20	400
4759200	20	400
4762800	20	400
4766400	20	400
4770000	20	400
4773600	20	400
4777200	20	1300
4780800	20	1300
4784400	20	1300
4788000	20	1100
4791600	20	1000
4795200	20	1000
4798800	20	1000
4802400	20	1000
4806000	20	1000
4809600	20	1000
4813200	20	1100
4816800	20	1300
4820400	20	1300
4824000	20	1300
4827600	20	1300
4831200	20	1300
4834800	20	400
4838400	20	400
4842000	20	400
4845600	20	400
4849200	20	400
4852800	20	400
4856400	20	400
4860000	20	400
4863600	20	1300
4867200	20	1300
4870800	20	1300
4874400	20	1100
4878000	20	1000
4881600	20	1000
4885200	20	1000
4888800	20	1000
4892400	20	1000
4896000	20	1300
4899600	20	1100
4903200	20	1300
4906800	20	1300
4910400	20	1300
4914000	20	1300
4917600	20	1300
4921200	20	400
4924800	20	400
4928400	20	400
4932000	20	400
4935600	20	400
4939200	20	400
4942800	20	400
4946400	20	400
4950000	20	1300
4953600	20	1300
4957200	20	1300
4960800	20	1000
4964400	20	1000
4968000	20	1100
4971600	20	1000
4975200	20	1000
4978800	20	1000
4982400	20	1000
4986000	20	1300
4989600	20	1300
4993200	20	1300
4996800	20	1300
5000400	20	1300
5004000	20	1300
5007600	20	400
5011200	20	400
5014800	20	400
5018400	20	400
5022000	20	400
5025600	20	400
5029200	20	400
5032800	20	400
5036400	20	1300
5040000	20	1300
5043600	20	1300
5047200	20	1100
5050800	20	1000
5054400	20	1000
5058000	20	1000
5061600	20	1000
5065200	20	1000
5068800	20	1300
5072400	20	1100
5076000	20	1300
5079600	20	1300
5083200	20	1300
5086800	20	1300
5090400	20	1300
5094000	20	400
5097600	20	400
5101200	20	400
5104800	20	400
5108400	20	400
5112000	20	400
5115600	20	400
5119200	20	400
5122800	20	1300
5126400	20	1300
5130000	20	1300
5133600	20	1000
5137200	20	1000
5140800	20	1300
5144400	20	1400
5148000	20	1400
5151600	20	1000
5155200	20	1000
5158800	20	1100
5162400	20	1300
5166000	20	1300
5169600	20	1300
5173200	20	1300
5176800	20	1300
5180400	20	400
5184000	20	400
5187600	20	400
5191200	20	400
5194800	20	400
5198400	20	400
5202000	20	400
5205600	20	400
5209200	20	1300
5212800	20	1300
5216400	20	1300
5220000	20	1100
5223600	20	1000
5227200	20	1000
5230800	20	1000
5234400	20	1000
5238000	20	1100
5241600	20	1000
5245200	20	1300
5248800	20	1300
5252400	20	1300
5256000	20	1300
5259600	20	1300
5263200	20	1300
5266800	20	400
5270400	20	400
5274000	20	400
5277600	20	400
5281200	20	400
5284800	20	400
5288400	20	400
5292000	20	400
5295600	20	1300
5299200	20	1300
5302800	20	1100
5306400	20	1000
5310000	20	1000
5313600	20	1000
5317200	20	1300
5320800	20	1300
5324400	20	1200
5328000	20	1000
5331600	20	1100
5335200	20	1300
5338800	20	1300
5342400	20	1300
5346000	20	1300
5349600	20	1300
5353200	20	400
5356800	20	400
5360400	20	400
5364000	20	400
5367600	20	400
5371200	20	400
5374800	20	400
5378400	20	400
5382000	20	1300
5385600	20	1300
5389200	20	1100
5392800	20	1000
5396400	20	1100
5400000	20	1400
5403600	20	1400
5407200	20	1400
5410800	20	1200
5414400	20	1000
5418000	20	1300
5421600	20	1300
5425200	20	1300
5428800	20	1300
5432400	20	1300
5436000	20	1300
5439600	20	400
5443200	20	400
5446800	20	400
5450400	20	400
5454000	20	400
5457600	20	400
5461200	20	400
5464800	20	400
5468400	20	1300
5472000	20	1300
5475600	20	1100
5479200	20	1000
5482800	20	1200
5486400	21	1100
5490000	21	1100
5493600	21	1100
5497200	20	1400
5500800	20	1100
5504400	20	1000
5508000	20	1100
5511600	20	1300
5515200	20	1300
5518800	20	1300
5522400	20	1300
5526000	18	400
5529600	19	400
5533200	20	400
5536800	20	400
5540400	20	400
5544000	20	400
5547600	20	400
5551200	20	400
5554800	20	1300
5558400	20	1300
5562000	20	1100
5565600	20	1000
5569200	20	1200
5572800	21	1100
5576400	21	1100
5580000	21	1100
5583600	20	1400
5587200	20	1100
5590800	20	1000
5594400	20	1100
5598000	20	1300
5601600	20	1300
5605200	20	1300
5608800	20	1300
5612400	18	400
5616000	19	400
5619600	20	400
5623200	20	400
5626800	20	400
5630400	20	400
5634000	20	400
5637600	20	400
5641200	20	1300
5644800	20	1300
5648400	20	1100
5652000	20	1000
5655600	20	1200
5659200	21	1100
5662800	21	1100
5666400	21	1100
5670000	21	1100
5673600	20	1000
5677200	20	1300
5680800	20	1300
5684400	20	1300
5688000	20	1300
5691600	20	1300
5695200	20	1300
5698800	18	400
5702400	18	400
5706000	20	400
5709600	20	400
5713200	20	400
5716800	20	400
5720400	20	400
5724000	20	400
5727600	20	1300
5731200	20	1300
5734800	20	1300
5738400	20	1100
5742000	20	1000
5745600	20	1000
5749200	20	1000
5752800	20	1000
5756400	20	1000
5760000	20	1000
5763600	20	1100
5767200	20	1300
5770800	20	1300
5774400	20	1300
5778000	20	1300
5781600	20	1300
5785200	20	400
5788800	20	400
5792400	20	400
5796000	20	400
5799600	20	400
5803200	20	400
5806800	20	400
5810400	20	400
5814000	20	1300
5817600	20	1300
5821200	20	1300
5824800	20	1100
5828400	20	1000
5832000	20	1300
5835600	20	1300
5839200	20	1400
5842800	20	1300
5846400	20	1100
5850000	20	1000
5853600	20	1100
